,longitude,latitude,NDVI
5363,-106.5661000000002,37.21350000000002,0.6076579249656414
5364,-106.5661000000002,37.25620000000002,0.2815714788475744
5365,-106.5661000000002,37.298900000000025,1.0366888130332328
5366,-106.5661000000002,37.34160000000003,0.7057230346924996
5367,-106.5661000000002,37.38430000000003,1.1097113151134963
5368,-106.5661000000002,37.42700000000004,-0.5605333316820671
5369,-106.5661000000002,37.46970000000004,-1.6094566270802015
5370,-106.5661000000002,37.51240000000004,-0.6684108689852084
5371,-106.5661000000002,37.555100000000046,1.3299824756987562
5372,-106.5661000000002,37.59780000000005,-1.6859396888333193
5373,-106.5661000000002,37.64050000000005,1.5597269107494542
5374,-106.5661000000002,37.683200000000056,-1.279514003140981
5375,-106.5661000000002,37.72590000000006,0.16619360055548976
5376,-106.5661000000002,37.76860000000006,-1.4997231516127019
5377,-106.5661000000002,37.81130000000007,0.03295202634750912
5378,-106.5661000000002,37.85400000000007,-1.110278452337926
5379,-106.5661000000002,37.89670000000008,1.899949483958897
5380,-106.5661000000002,37.93940000000008,-0.30450234935070203
5381,-106.5661000000002,37.98210000000008,-2.2275542136318287
5382,-106.5661000000002,38.02480000000008,0.07241659428643567
5383,-106.5661000000002,38.06750000000009,-1.0234544468335052
5384,-106.5661000000002,38.11020000000009,-0.8143908687467055
5385,-106.5661000000002,38.152900000000095,-0.3038424357464823
5386,-106.5661000000002,38.1956000000001,0.8259927701726165
5387,-106.5661000000002,38.2383000000001,-0.9623616461776454
5388,-106.5661000000002,38.281000000000105,-0.29640597194465756
5389,-106.5661000000002,38.32370000000011,-0.008484874510494018
5390,-106.5661000000002,38.36640000000011,-0.7900419575170858
5391,-106.5661000000002,38.40910000000012,1.5656310481296587
5392,-106.5661000000002,38.45180000000012,0.6261012939872612
5393,-106.5661000000002,38.49450000000012,0.47451601253771714
5394,-106.5661000000002,38.53720000000013,-0.832085824743019
5395,-106.5661000000002,38.57990000000013,0.2243127540251225
5396,-106.5661000000002,38.62260000000013,-0.07656104180724019
5397,-106.5661000000002,38.66530000000014,0.4473163251898517
5398,-106.5661000000002,38.70800000000014,0.7257899494811437
5399,-106.5661000000002,38.750700000000144,0.5764681788876518
5400,-106.5661000000002,38.79340000000015,0.5764478034224819
5401,-106.5661000000002,38.83610000000015,2.046272971443436
5402,-106.5661000000002,38.87880000000016,0.205656343314019
