,Unnamed: 0,longitude,latitude,2010
0,0,-109.0,37.0,38.71648584840663
1,1,-109.0,37.0427,32.865548611143524
2,2,-109.0,37.08540000000001,33.58126870206253
3,3,-109.0,37.12810000000001,38.64944947936256
4,4,-109.0,37.170800000000014,62.616153737058575
5,5,-109.0,37.21350000000002,63.35576682511884
6,6,-109.0,37.25620000000002,40.477955530984914
7,7,-109.0,37.298900000000025,42.05063646679475
8,8,-109.0,37.34160000000003,52.27076474223253
9,9,-109.0,37.38430000000003,49.38216709012106
10,10,-109.0,37.42700000000004,54.36253076769558
11,11,-109.0,37.46970000000004,58.21103465613507
12,12,-109.0,37.51240000000004,78.95657185380512
13,13,-109.0,37.555100000000046,76.3156530080635
14,14,-109.0,37.59780000000005,81.04151548336874
15,15,-109.0,37.64050000000005,77.16700120748327
16,16,-109.0,37.683200000000056,78.26843307276677
17,17,-109.0,37.72590000000006,76.11700564327269
18,18,-109.0,37.76860000000006,94.7451850708248
19,19,-109.0,37.81130000000007,72.26687306501547
20,20,-109.0,37.85400000000007,75.68088237999743
21,21,-109.0,37.89670000000008,76.32117265173632
22,22,-109.0,37.93940000000008,94.71670158528127
23,23,-109.0,37.98210000000008,93.53354957680477
24,24,-109.0,38.02480000000008,89.30696977204113
25,25,-109.0,38.06750000000009,68.80453847238985
26,26,-109.0,38.11020000000009,59.63377435591788
27,27,-109.0,38.152900000000095,68.64018895200863
28,28,-109.0,38.1956000000001,61.945712591861664
29,29,-109.0,38.2383000000001,60.38421877225466
30,30,-109.0,38.281000000000105,84.28811364213874
31,31,-109.0,38.32370000000011,87.47522283003711
32,32,-109.0,38.36640000000011,111.7048198449081
33,33,-109.0,38.40910000000012,108.86507284466258
34,34,-109.0,38.45180000000012,147.7592752542881
35,35,-109.0,38.49450000000012,111.22745527564804
36,36,-109.0,38.53720000000013,94.35179317418095
37,37,-109.0,38.57990000000013,139.6564630045304
38,38,-109.0,38.62260000000013,112.09616726553142
39,39,-109.0,38.66530000000014,86.4335711747433
40,40,-109.0,38.70800000000014,71.039158221989
41,41,-109.0,38.750700000000144,66.14467261575977
42,42,-109.0,38.79340000000015,110.35190280507415
43,43,-109.0,38.83610000000015,130.12053385293038
44,44,-109.0,38.87880000000016,143.2375233354076
45,45,-109.0,38.92150000000016,127.35924314247404
46,46,-109.0,38.96420000000016,91.85894672798895
47,47,-109.0,39.006900000000165,79.47307673986568
48,48,-109.0,39.04960000000017,69.95616597278217
49,49,-109.0,39.09230000000017,67.88424103704972
50,50,-109.0,39.135000000000176,61.360233007623755
51,51,-109.0,39.17770000000018,59.39140197200848
52,52,-109.0,39.22040000000018,59.46339878382769
53,53,-109.0,39.263100000000186,57.28629884877437
54,54,-109.0,39.30580000000019,64.80669612963707
55,55,-109.0,39.34850000000019,57.6772267667963
56,56,-109.0,39.3912000000002,67.22085290249859
57,57,-109.0,39.4339000000002,88.76088572889074
58,58,-109.0,39.47660000000021,122.86017241908739
59,59,-109.0,39.51930000000021,150.60817711996575
60,60,-109.0,39.56200000000021,166.27950033907283
61,61,-109.0,39.60470000000021,165.1022931385463
62,62,-109.0,39.64740000000022,134.61647946740226
63,63,-109.0,39.69010000000022,101.29991064640274
64,64,-109.0,39.73280000000023,83.42763643175778
65,65,-109.0,39.77550000000023,67.1173991908775
66,66,-109.0,39.81820000000023,60.992690277213754
67,67,-109.0,39.86090000000024,74.88373072219808
68,68,-109.0,39.90360000000024,75.31341433799207
69,69,-109.0,39.94630000000024,61.70377541541955
70,70,-109.0,39.989000000000246,49.69437567751532
71,71,-109.0,40.03170000000025,58.39396100808369
72,72,-109.0,40.07440000000025,54.88901597609121
73,73,-109.0,40.117100000000256,59.14993591237474
74,74,-109.0,40.15980000000026,55.3069035553014
75,75,-109.0,40.20250000000026,59.023309672195964
76,76,-109.0,40.24520000000027,64.37919765150471
77,77,-109.0,40.28790000000027,73.47964842369754
78,78,-109.0,40.330600000000274,89.73892358141474
79,79,-109.0,40.37330000000028,98.20287180863555
80,80,-109.0,40.41600000000028,120.014546892854
81,81,-109.0,40.458700000000285,96.49316868734624
82,82,-109.0,40.50140000000029,76.91393316721849
83,83,-109.0,40.54410000000029,78.7496592418403
84,84,-109.0,40.586800000000295,94.765168341829
85,85,-109.0,40.6295000000003,103.12797004132231
86,86,-109.0,40.6722000000003,98.4649492177001
87,87,-109.0,40.71490000000031,122.20510376310703
88,88,-109.0,40.75760000000031,118.13331165029598
89,89,-109.0,40.80030000000031,89.91224849505296
90,90,-109.0,40.84300000000032,58.75171852519293
91,91,-109.0,40.88570000000032,87.76624111560487
92,92,-109.0,40.92840000000032,128.1189033490538
93,93,-109.0,40.97110000000033,142.34967938025872
94,94,-108.9573,37.0,34.83156326651171
95,95,-108.9573,37.0427,31.438622596251577
96,96,-108.9573,37.08540000000001,34.231625750731176
97,97,-108.9573,37.12810000000001,41.832219419924336
98,98,-108.9573,37.170800000000014,88.99566941140591
99,99,-108.9573,37.21350000000002,104.96437994722955
100,100,-108.9573,37.25620000000002,45.63364270171855
101,101,-108.9573,37.298900000000025,46.46561341166711
102,102,-108.9573,37.34160000000003,55.539875623155964
103,103,-108.9573,37.38430000000003,50.711435121015036
104,104,-108.9573,37.42700000000004,60.049516755029046
105,105,-108.9573,37.46970000000004,65.23557306740123
106,106,-108.9573,37.51240000000004,76.30504298308054
107,107,-108.9573,37.555100000000046,80.74082441118416
108,108,-108.9573,37.59780000000005,86.18559432025106
109,109,-108.9573,37.64050000000005,79.59508571616597
110,110,-108.9573,37.683200000000056,76.07733366575629
111,111,-108.9573,37.72590000000006,81.24459781447703
112,112,-108.9573,37.76860000000006,92.6800812023484
113,113,-108.9573,37.81130000000007,71.31508230549173
114,114,-108.9573,37.85400000000007,72.50734066885084
115,115,-108.9573,37.89670000000008,85.25945338495711
116,116,-108.9573,37.93940000000008,103.92979263808333
117,117,-108.9573,37.98210000000008,94.85341567935468
118,118,-108.9573,38.02480000000008,77.7466998645176
119,119,-108.9573,38.06750000000009,63.10509896602659
120,120,-108.9573,38.11020000000009,55.737776241216025
121,121,-108.9573,38.152900000000095,65.45474349199434
122,122,-108.9573,38.1956000000001,58.971368976354384
123,123,-108.9573,38.2383000000001,59.448531109629805
124,124,-108.9573,38.281000000000105,77.57802961423562
125,125,-108.9573,38.32370000000011,80.65502899817272
126,126,-108.9573,38.36640000000011,104.39546366992866
127,127,-108.9573,38.40910000000012,96.14939539935735
